City,Customer Name,Customer Segment,Customer Type,Feedback,Gender,Order Date,Order ID,Order Priority,POS,Product Category,Product Container,Product Name,Product Sub-Category,Promotion,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Discount,Labour Cost,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Shipping Cost,Unit Price
Anderson,Saphhira Shifley,Consumer,Direct,Very UnSatisfied,Female,29/04/11,42727,Not Specified,Point of Sales,Office Supplies,Small Pack,"Elite 5"" Scissors","Scissors, Rulers and Trimmers",Outdoor Advertising,South,6034,30/04/11,Regular Air,South Carolina,29624,0.1,3.885,1,21,0.55,-100.61,177.06,7.77,8.45
Aiken,Saphhira Shifley,Consumer,Direct,Very UnSatisfied,Female,12/12/10,16579,Not Specified,Point of Sales,Office Supplies,Wrap Bag,"Avery Hi-Liter¨ EverBoldª Pen Style Fluorescent Highlighters, 4/Pack",Pens & Art Supplies,Outdoor Advertising,South,2301,13/12/10,Regular Air,South Carolina,29801,0.07,1.56,1,23,0.45,4.94,177.23,3.12,8.14
Temecula,Giulietta Dortch,Consumer,Direct,Satisified,Female,12/01/12,28485,High,Point of Sales,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,Film Advertising,West,3991,12/01/12,Regular Air,California,92592,0.07,0.47,1,12,0.56,0.58,49.18,0.94,4.28
La Quinta,Ivan Liston,Consumer,Direct,Unsatisfied,Female,01/06/12,53762,Critical,Point of Sales,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,Radio Advertising,West,7525,02/06/12,Regular Air,California,92253,0.07,0.245,1,28,0.39,58.1,136.16,0.49,4.98
La Quinta,Ivan Liston,Consumer,Direct,Unsatisfied,Female,29/09/11,19264,High,Point of Sales,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,Radio Advertising,West,2665,01/10/11,Regular Air,California,92253,0.09,2.63,1,40,0.38,-134.711,161.72,5.26,3.98
La Quinta,Ivan Liston,Consumer,Direct,Unsatisfied,Female,29/09/11,19264,High,Point of Sales,Office Supplies,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Paper,Radio Advertising,West,2666,30/09/11,Regular Air,California,92253,0.07,0.76,1,23,0.36,24.17,107.75,1.52,4.73
Caldwell,Sue Ann Reed,Consumer,Direct,Very Satisfied,Female,11/12/11,42083,Critical,Point of Sales,Office Supplies,Small Box,Xerox 1894,Paper,Outdoor Advertising,West,5933,13/12/11,Regular Air,Idaho,83605,0.04,3.11,1,36,0.37,-86.3,236.89,6.22,6.48
Kent,Stephanie Phelps,Consumer,Direct,Very Satisfied,Female,25/04/12,3845,Critical,Point of Sales,Office Supplies,Small Box,Hoover WindTunnelª Plus Canister Vacuum,Appliances,Outdoor Advertising,West,569,25/04/12,Regular Air,Washington,98031,0.09,9.995,1,9,0.57,294.39,3064.27,19.99,363.25
Lynnwood,Tonja Turnell,Consumer,Direct,Very Satisfied,Female,16/09/12,32994,Critical,Point of Sales,Office Supplies,Small Box,Xerox 227,Paper,Window Display,West,4634,16/09/12,Regular Air,Washington,98037,0.05,4.365,1,34,0.37,-164.89,226.41,8.73,6.48
Caldwell,Sue Ann Reed,Consumer,Direct,Very Satisfied,Female,11/12/11,42083,Critical,Point of Sales,Office Supplies,Small Pack,Kleencut¨ Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",Outdoor Advertising,West,5934,11/12/11,Regular Air,Idaho,83605,0.05,1.28,1,33,0.55,-57.97,68.42,2.56,2.08
Kirkland,Stephanie Phelps,Consumer,Direct,Very Satisfied,Female,07/04/10,11943,Low,Point of Sales,Office Supplies,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,Outdoor Advertising,West,1657,14/04/10,Regular Air,Washington,98034,0.09,3.585,1,49,0.38,7.3525,657.94,7.17,14.45
Longview,Tonja Turnell,Consumer,Direct,Very Satisfied,Female,13/11/09,27463,Medium,Point of Sales,Office Supplies,Small Box,Xerox 1949,Paper,Window Display,West,3853,14/11/09,Regular Air,Washington,98632,0.01,2.36,1,10,0.36,-20.57,54.52,4.72,4.98
Lynnwood,Tonja Turnell,Consumer,Direct,Very Satisfied,Female,10/07/11,43298,Not Specified,Point of Sales,Office Supplies,Small Box,Xerox 210,Paper,Window Display,West,6112,12/07/11,Regular Air,Washington,98037,0.03,3.685,1,15,0.37,-50.27,109.2,7.37,6.48
Billings,Julia Dunbar,Consumer,Direct,Very UnSatisfied,Female,30/04/10,57766,High,Point of Sales,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,Outdoor Advertising,West,8097,03/05/10,Regular Air,Montana,59102,0.05,9.995,1,17,0.39,-85.32,517.98,19.99,30.53
Louisville,Sanjit Jacobs,Consumer,Direct,Very UnSatisfied,Female,14/01/10,37125,High,Point of Sales,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,Outdoor Advertising,West,5217,15/01/10,Regular Air,Colorado,80027,0,0.35,1,46,0.37,11.83,72.18,0.7,1.48
Covington,Sarah Brown,Consumer,Direct,Very UnSatisfied,Female,04/12/12,13031,Low,Point of Sales,Office Supplies,Small Box,Xerox 210,Paper,Outdoor Advertising,West,1818,09/12/12,Regular Air,Washington,98042,0.08,3.685,1,34,0.37,-135,210.06,7.37,6.48
Covington,Sarah Brown,Consumer,Direct,Very UnSatisfied,Female,29/11/10,14789,Not Specified,Point of Sales,Office Supplies,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,Outdoor Advertising,West,2068,30/11/10,Regular Air,Washington,98042,0.03,2.65,1,19,0.35,-32.6,116.37,5.3,5.58
Louisville,Scott Cohen,Consumer,Direct,Very UnSatisfied,Female,24/03/12,9794,Not Specified,Point of Sales,Office Supplies,Small Pack,Acme¨ Preferred Stainless Steel Scissors,"Scissors, Rulers and Trimmers",Outdoor Advertising,West,1340,25/03/12,Regular Air,Colorado,80027,0.1,1.8,1,25,0.56,-45.65,135.23,3.6,5.68
Southgate,Lela Donovan,Corporate,Direct,Neutral,Female,02/10/12,4261,Critical,Point of Sales,Office Supplies,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,Outdoor Advertising,Central,620,04/10/12,Regular Air,Michigan,48195,0.04,12.245,1,32,0.52,2848.17,9235.97,24.49,300.65
Southgate,Lela Donovan,Corporate,Direct,Neutral,Female,02/10/12,4261,Critical,Point of Sales,Office Supplies,Small Box,Xerox 1950,Paper,Outdoor Advertising,Central,621,04/10/12,Regular Air,Michigan,48195,0.04,2.685,1,48,0.36,-94.82,274.38,5.37,5.78
Southfield,Lela Donovan,Corporate,Direct,Neutral,Female,02/10/12,4261,Critical,Point of Sales,Office Supplies,Small Box,Xerox 1947,Paper,Outdoor Advertising,Central,619,04/10/12,Regular Air,Michigan,48034,0.08,2.675,1,33,0.4,-71.47,195.98,5.35,5.98
Plainview,Lena Creighton,Corporate,Direct,Neutral,Female,09/06/10,51395,Low,Point of Sales,Office Supplies,Small Box,Avery 484,Labels,Outdoor Advertising,Central,7204,14/06/10,Regular Air,Texas,79072,0.03,0.25,1,26,0.36,32.5,78.22,0.5,2.88
Plainview,Lena Creighton,Corporate,Direct,Neutral,Female,17/06/10,44864,Low,Point of Sales,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,Outdoor Advertising,Central,6331,24/06/10,Regular Air,Texas,79072,0.1,4.615,1,25,0.58,-171.41,187.55,9.23,7.77
Plainview,Lena Creighton,Corporate,Direct,Neutral,Female,09/06/10,51395,Low,Point of Sales,Office Supplies,Small Box,Xerox 1952,Paper,Outdoor Advertising,Central,7205,13/06/10,Regular Air,Texas,79072,0.1,2.745,1,10,0.38,-32.13,51.65,5.49,4.98
Greenville,Linda Cazamias,Corporate,Direct,Neutral,Female,18/09/09,19204,Medium,Point of Sales,Office Supplies,Small Box,Xerox 1908,Paper,Outdoor Advertising,Central,2654,20/09/09,Regular Air,Texas,75401,0.03,2.43,1,28,0.36,829.73,1642.05,4.86,55.98
Southgate,Lela Donovan,Corporate,Direct,Neutral,Female,12/06/12,17507,Medium,Point of Sales,Office Supplies,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,Outdoor Advertising,Central,2411,12/06/12,Regular Air,Michigan,48195,0.04,1.75,1,27,0.58,48.13,399.76,3.5,14.56
Sterling Heights,Lela Donovan,Corporate,Direct,Neutral,Female,22/08/10,36480,Medium,Point of Sales,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,Outdoor Advertising,Central,5121,23/08/10,Regular Air,Michigan,48310,0.07,0.745,1,44,0.38,502.486,1190.8,1.49,28.53
Southgate,Lela Donovan,Corporate,Direct,Neutral,Female,18/06/09,14276,Medium,Point of Sales,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,Outdoor Advertising,Central,2006,19/06/09,Regular Air,Michigan,48195,0.1,1.445,1,11,0.6,-11.13,110.79,2.89,10.48
Plainview,Lena Creighton,Corporate,Direct,Neutral,Female,21/12/12,51813,Not Specified,Point of Sales,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,Outdoor Advertising,Central,7262,23/12/12,Regular Air,Texas,79072,0.07,17.5,1,13,0.82,-469.84,1390.17,35,110.98
Southfield,Lela Donovan,Corporate,Direct,Neutral,Female,18/04/12,1221,Not Specified,Point of Sales,Office Supplies,Small Box,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,Outdoor Advertising,Central,186,20/04/12,Regular Air,Michigan,48034,0.03,9.995,1,11,0.38,3724.5725,10145.14,19.99,896.99
Shelby,Lela Donovan,Corporate,Direct,Neutral,Female,18/04/12,1221,Not Specified,Point of Sales,Office Supplies,Small Box,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,Outdoor Advertising,Central,185,18/04/12,Regular Air,Michigan,49455,0.06,3.095,1,1,0.38,-13.777,14.68,6.19,8.6
Southfield,Lela Donovan,Corporate,Direct,Neutral,Female,18/04/12,1221,Not Specified,Point of Sales,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,Outdoor Advertising,Central,187,20/04/12,Regular Air,Michigan,48034,0.08,2.705,1,16,0.35,-57.8795,68.45,5.41,4.24
New Castle,Logan Haushalter,Corporate,Direct,Satisified,Female,26/06/09,57507,Critical,Point of Sales,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,Outdoor Advertising,Central,8056,29/06/09,Regular Air,Indiana,47362,0.03,4.2,1,10,0.39,-19.6765,155.45,8.4,15.01
Liberal,Lisa DeCherney,Corporate,Direct,Satisified,Female,12/12/09,35364,Critical,Point of Sales,Office Supplies,Small Box,Xerox 199,Paper,Outdoor Advertising,Central,4970,14/12/09,Regular Air,Kansas,67901,0.04,2.84,1,16,0.4,-54.75,72.08,5.68,4.28
Dallas,Anna Haberlin,Corporate,Direct,Satisified,Female,24/05/11,20259,Critical,Point of Sales,Office Supplies,Wrap Bag,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",Direct Mail,Central,2806,25/05/11,Regular Air,Texas,75217,0.05,2.295,1,42,0.82,-123.07,539.06,4.59,12.88
Aurora,Ann Chong,Corporate,Direct,Satisified,Female,12/08/09,5894,High,Point of Sales,Office Supplies,Small Box,APC 7 Outlet Network SurgeArrest Surge Protector,Appliances,Direct Mail,Central,818,15/08/09,Regular Air,Illinois,60505,0.01,2.25,1,3,0.55,-68.22,239.03,4.5,80.48
Aurora,Ann Chong,Corporate,Direct,Satisified,Female,03/03/12,25767,High,Point of Sales,Office Supplies,Small Box,Xerox 1892,Paper,Direct Mail,Central,3605,04/03/12,Regular Air,Illinois,60505,0.04,6.63,1,15,0.36,108.01,593.73,13.26,38.76
Arlington Heights,Ann Chong,Corporate,Direct,Satisified,Female,12/08/09,5894,High,Point of Sales,Office Supplies,Small Box,Avery Arch Ring Binders,Binders and Binder Accessories,Direct Mail,Central,817,13/08/09,Regular Air,Illinois,60004,0.1,0.745,1,7,0.38,87.6775,384.33,1.49,58.1
Liberal,Lisa DeCherney,Corporate,Direct,Satisified,Female,07/07/10,45763,High,Point of Sales,Office Supplies,Small Box,Avery 494,Labels,Outdoor Advertising,Central,6438,08/07/10,Regular Air,Kansas,67901,0.05,0.25,1,25,0.39,24.28,67.45,0.5,2.61
New Castle,Logan Haushalter,Corporate,Direct,Satisified,Female,22/05/11,42918,High,Point of Sales,Office Supplies,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,Outdoor Advertising,Central,6055,24/05/11,Regular Air,Indiana,47362,0.07,3.635,1,46,0.38,30.481,648.26,7.27,14.27
Lees Summit,Bruce Stewart,Corporate,Direct,Satisified,Female,23/03/10,4037,High,Point of Sales,Office Supplies,Small Box,Xerox 213,Paper,Television Advertising,Central,593,24/03/10,Regular Air,MO,64064,0,3.93,1,27,0.37,-101.85,188.07,7.86,6.48
Maryland Heights,Bruce Stewart,Corporate,Direct,Satisified,Female,07/11/12,29927,High,Point of Sales,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,Television Advertising,Central,4211,08/11/12,Regular Air,MO,63043,0.03,2.49,1,19,0.4,33.1755,257.97,4.98,12.95
Keller,Naresj Patel,Corporate,Direct,Satisified,Female,06/04/12,29411,High,Point of Sales,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,Window Display,Central,4148,07/04/12,Regular Air,Texas,76248,0.02,0.695,1,33,0.38,268.53,542.24,1.39,15.67
Keller,Naresj Patel,Corporate,Direct,Satisified,Female,17/08/09,40647,High,Point of Sales,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,Window Display,Central,5729,18/08/09,Regular Air,Texas,76248,0.03,9.995,1,47,0.36,267.1,1982.16,19.99,40.99
Keller,Naresj Patel,Corporate,Direct,Satisified,Female,06/04/12,29411,High,Point of Sales,Office Supplies,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances,Window Display,Central,4147,07/04/12,Regular Air,Texas,76248,0.07,2.5,1,29,0.55,-112.54,67.87,5,2.22
Midland,Sally Knutson,Corporate,Direct,Satisified,Female,15/06/10,47750,Low,Point of Sales,Office Supplies,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Storage & Organization,Outdoor Advertising,Central,6707,15/06/10,Regular Air,Michigan,48640,0.08,17.5,1,1,0.85,-149.41,195.04,35,167.27
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,15/06/10,47750,Low,Point of Sales,Office Supplies,Small Box,Avery 492,Labels,Outdoor Advertising,Central,6705,20/06/10,Regular Air,Iowa,50158,0.08,0.25,1,37,0.39,36.64,102.46,0.5,2.88
Mason City,Sally Knutson,Corporate,Direct,Satisified,Female,19/11/11,44256,Low,Point of Sales,Office Supplies,Small Box,Xerox 226,Paper,Outdoor Advertising,Central,6247,24/11/11,Regular Air,Iowa,50401,0.08,2.92,1,17,0.37,-38.72,114.28,5.84,6.48
Keller,Naresj Patel,Corporate,Direct,Satisified,Female,04/09/12,39555,Low,Point of Sales,Office Supplies,Small Box,"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,Window Display,Central,5580,09/09/12,Regular Air,Texas,76248,0.01,4.115,1,38,0.38,352.96,1112.54,8.23,27.18
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,19/11/11,44256,Low,Point of Sales,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,Outdoor Advertising,Central,6246,28/11/11,Regular Air,Iowa,50158,0.09,1.435,1,39,0.4,48.45,301.36,2.87,8.01
North Platte,Liz MacKendrick,Corporate,Direct,Satisified,Female,02/03/10,1600,Medium,Point of Sales,Office Supplies,Small Box,Xerox 1922,Paper,Outdoor Advertising,Central,238,03/03/10,Regular Air,Nebraska,69101,0.04,3.72,1,36,0.36,-150.74,191.6,7.44,4.98
Aurora,Ann Chong,Corporate,Direct,Satisified,Female,09/10/09,18308,Not Specified,Point of Sales,Office Supplies,Small Box,Durable Pressboard Binders,Binders and Binder Accessories,Direct Mail,Central,2520,11/10/09,Regular Air,Illinois,60505,0.05,0.745,1,30,0.38,15.725,114.12,1.49,3.8
Dallas,Anna Haberlin,Corporate,Direct,Satisified,Female,16/05/10,6438,Not Specified,Point of Sales,Office Supplies,Small Box,Xerox 1992,Paper,Direct Mail,Central,897,17/05/10,Regular Air,Texas,75217,0.06,2.6,1,38,0.36,-66.16,225.21,5.2,5.98
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,20/09/12,39783,Not Specified,Point of Sales,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,Outdoor Advertising,Central,5616,22/09/12,Regular Air,Iowa,50158,0.02,2.8,1,31,0.36,5.015,295.97,5.6,8.85
Brookings,Lisa DeCherney,Corporate,Direct,Satisified,Female,02/04/11,12323,Not Specified,Point of Sales,Office Supplies,Small Box,Plastic Binding Combs,Binders and Binder Accessories,Outdoor Advertising,Central,1715,03/04/11,Regular Air,South Dakota,57006,0.02,5.065,1,32,0.38,-28.681,513.74,10.13,15.15
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,20/09/12,39783,Not Specified,Point of Sales,Office Supplies,Small Box,Avery 520,Labels,Outdoor Advertising,Central,5617,21/09/12,Regular Air,Iowa,50158,0.02,0.25,1,29,0.37,39.9,94.5,0.5,3.15
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,20/09/12,39783,Not Specified,Point of Sales,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Appliances,Outdoor Advertising,Central,5615,22/09/12,Regular Air,Iowa,50158,0.04,3.445,1,19,0.6,-94.76,82.43,6.89,4.06
Farmington Hills,Liz Price,Corporate,Direct,Satisified,Female,01/08/09,18179,Not Specified,Point of Sales,Office Supplies,Small Box,Avery 481,Labels,Outdoor Advertising,Central,2499,02/08/09,Regular Air,Michigan,48336,0.04,0.495,1,24,0.37,16.1,73.37,0.99,3.08
Marshalltown,Sally Knutson,Corporate,Direct,Satisified,Female,05/11/10,34816,Not Specified,Point of Sales,Office Supplies,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,Outdoor Advertising,Central,4893,05/11/10,Regular Air,Iowa,50158,0.1,2.25,1,29,0.56,267.16,1158.45,4.5,41.71
Sioux City,Sally Knutson,Corporate,Direct,Satisified,Female,05/11/10,34816,Not Specified,Point of Sales,Office Supplies,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,Outdoor Advertising,Central,4894,07/11/10,Regular Air,Iowa,51106,0.1,9.995,1,43,0.38,590.77,2568.71,19.99,60.98
New Albany,Hilary Holden,Corporate,Direct,Unsatisfied,Female,12/02/10,57159,Critical,Point of Sales,Office Supplies,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,Radio Advertising,Central,8002,12/02/10,Regular Air,Indiana,47150,0.01,5.795,1,42,0.4,-214.39,460.2,11.59,9.99
Mishawaka,Hilary Holden,Corporate,Direct,Unsatisfied,Female,05/05/10,30243,Critical,Point of Sales,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,Radio Advertising,Central,4249,07/05/10,Regular Air,Indiana,46544,0.09,1.75,1,44,0.57,650.56,2435.32,3.5,60.22
Muncie,Hilary Holden,Corporate,Direct,Unsatisfied,Female,22/12/09,37888,Critical,Point of Sales,Office Supplies,Small Box,Avery Legal 4-Ring Binder,Binders and Binder Accessories,Radio Advertising,Central,5329,24/12/09,Regular Air,Indiana,47302,0.09,0.745,1,31,0.35,274.8985,639.19,1.49,20.98
Mishawaka,Hilary Holden,Corporate,Direct,Unsatisfied,Female,12/05/10,28995,High,Point of Sales,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,Radio Advertising,Central,4071,13/05/10,Regular Air,Indiana,46544,0,2.88,1,9,0.4,73.19,298.52,5.76,30.98
Mishawaka,Hilary Holden,Corporate,Direct,Unsatisfied,Female,12/05/10,28995,High,Point of Sales,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,Radio Advertising,Central,4072,13/05/10,Regular Air,Indiana,46544,0.04,4.34,1,34,0.37,80.92,667.35,8.68,19.98
Muncie,Hilary Holden,Corporate,Direct,Unsatisfied,Female,11/08/12,47846,High,Point of Sales,Office Supplies,Small Box,HP Office Paper (20Lb. and 87 Bright),Paper,Radio Advertising,Central,6718,12/08/12,Regular Air,Indiana,47302,0.08,3.465,1,37,0.37,-120.08,241.14,6.93,6.68
Wentzville,Ivan Gibson,Corporate,Direct,Unsatisfied,Female,28/05/12,59878,High,Point of Sales,Office Supplies,Small Box,Crate-A-Filesª,Storage & Organization,Radio Advertising,Central,8380,29/05/12,Regular Air,MO,63385,0.08,3.73,1,23,0.59,-91.65,249.64,7.46,10.9
University City,Ivan Gibson,Corporate,Direct,Unsatisfied,Female,06/08/09,25638,High,Point of Sales,Office Supplies,Wrap Bag,Riverleaf Stik-Withit¨ Designer Note Cubes¨,Paper,Radio Advertising,Central,3597,07/08/09,Regular Air,MO,63130,0.07,1.03,1,12,0.39,23.53,115.45,2.06,10.06
East Saint Louis,Hunter Glantz,Corporate,Direct,Unsatisfied,Female,23/02/12,40132,Low,Point of Sales,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,Radio Advertising,Central,5677,02/03/12,Regular Air,Illinois,62205,0.09,7.55,1,16,0.38,-86.204,347.47,15.1,22.38
Michigan City,Hilary Holden,Corporate,Direct,Unsatisfied,Female,10/09/12,11362,Low,Point of Sales,Office Supplies,Wrap Bag,*Staples* Letter Opener,"Scissors, Rulers and Trimmers",Radio Advertising,Central,1572,12/09/12,Regular Air,Indiana,46360,0.07,2.5,1,27,0.81,-119.66,63.02,5,2.18
Downers Grove,Hunter Glantz,Corporate,Direct,Unsatisfied,Female,23/03/12,12352,Medium,Point of Sales,Office Supplies,Small Box,Fellowes Black Plastic Comb Bindings,Binders and Binder Accessories,Radio Advertising,Central,1718,24/03/12,Regular Air,Illinois,60516,0.07,4.245,1,5,0.39,-32.821,36.86,8.49,5.81
